HBD_cid,HBD_smiles,Vendor Status,GHS_info,Health Score,Environmental Score
6429045,CCC(C)COC(=O)CCC1=CC=CC=C1,True,No GHS data available,100,100
6105229,C1=CC=C(C=C1)CC=CCC(=O)O,True,No GHS data available,100,100
6008023,C1=CC=C(C=C1)C=CC(=O)C2=CC=C(C=C2)CC(=O)O,True,"['H302', 'H318', 'H400']",75,100
5812025,COC(=O)C(=CC1=CC=CC=C1)C2=CC=CC=C2,True,No GHS data available,100,100
5743473,CC(C1=C(C(=C(C(=C1F)F)F)F)F)C(=O)O,True,No GHS data available,100,100
5706755,C1=CC=C(C=C1)C=CC=CC=CC2=CC=C(C=C2)CCC(=O)O,True,No GHS data available,100,100
5705655,CC=CC1=CC=CC=C1C(=O)O,True,No GHS data available,100,100
5384032,CC(C)(C=CC1=CC=CC=C1)C(=O)O,True,No GHS data available,100,100
5374488,CC=C(C1=CC=CC=C1)C(=O)OC,True,No GHS data available,100,100
5371850,CC(=CCC(=O)O)C1=CC=CC=C1,True,No GHS data available,100,100
5370650,C1=CC=C(C=C1)C=CCCC(=O)O,True,No GHS data available,100,100
5354055,CC(C1=CC=CC=C1)C(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
5210553,CCSC1=CC=C(C=C1)CC(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,0
5205069,C1=CC(=CC=C1CC(=O)O)S(=O)(=O)O,True,No GHS data available,100,100
5190627,CC(C(C1=CC=CC=C1)O)C(=O)O,True,No GHS data available,100,100
5162783,CC(=O)C(CC(=O)O)C1=CC=CC=C1,True,No GHS data available,100,100
5124031,COC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)Cl,True,"['H315', 'H335']",60,0
5097300,COC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)Br,True,No GHS data available,100,100
5064527,CC1=CC=CC=C1C(C(C)C)C(=O)O,True,"['H302', 'H319']",60,0
5051294,CC(C)C(C1=CC=CC=C1)C(=O)OC,True,No GHS data available,100,100
5050613,CP(C)C1=CC=C(C=C1)C(=O)O,True,No GHS data available,100,100
4993880,B(C1=CC(=CC=C1)CCC(=O)OC)(O)O,True,No GHS data available,100,100
4986395,C1=CC(=C(C=C1F)F)CCC(=O)O,True,No GHS data available,100,100
4744711,CC(C)(C)C1=CC=C(C=C1)C2CC2C(=O)O,True,No GHS data available,100,100
4682816,C1=CC=C(C(=C1)CCCC(=O)O)S,True,No GHS data available,100,100
4655384,CCC(C1=CC=CC=C1C)C(=O)O,True,No GHS data available,100,100
4618793,C1=CC(=CC=C1CCCC(=O)O)S,True,No GHS data available,100,100
4613139,CC1=CC=C(C=C1)CC(C)C(=O)O,True,No GHS data available,100,100
4586286,CC(C1CCCCC1)(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
4533006,CC1=CC(=C(C=C1)C)C(C)CC(=O)O,True,No GHS data available,100,100
4529220,CC1C(CC(C1(C)C)C(=O)O)C2=CC=CC=C2,True,"['H319', 'H413']",10,25
4478878,C1=CC(=CC=C1CC(C(=O)O)Br)F,True,No GHS data available,100,100
4419043,C1=CC=C(C=C1)CC=CCC(=O)O,True,No GHS data available,100,100
4374627,C1=CC=C(C=C1)C(=CCCCC(=O)O)C2=CC=CC=C2,True,No GHS data available,100,100
4367011,C1=CC=C(C=C1)C(CCCC(=O)O)C(=O)O,True,No GHS data available,100,100
4355202,C1CCC(CC1)(C(=O)CC2=CC=CC=C2)O,True,No GHS data available,100,100
4339877,C1CC2=CC=CC=C2CC1CCC(=O)O,True,['H301'],75,0
4189498,C1=CC=C(C(=C1)CCCC(=O)O)O,True,No GHS data available,100,100
4173326,CC(CCCC(=O)O)(C1=CC=CC=C1)C(=O)O,True,No GHS data available,100,100
4131103,C1=CC(=CC(=C1)S)CCCC(=O)O,True,No GHS data available,100,100
4092839,C1=CC=C(C=C1)C=CC(=O)C2=CC=C(C=C2)CC(=O)O,True,"['H302', 'H318', 'H400']",75,100
3901411,CC1=C(C=C(C=C1)C(C)(C)C)CC(=O)O,True,No GHS data available,100,100
3879446,C1=CC=C(C=C1)C(CC(=O)O)(C(F)(F)F)O,True,No GHS data available,100,100
3856118,B(C1=CC(=CC=C1)CCC(=O)O)(O)O,True,No GHS data available,100,100
3830563,C1=CC=C2C(C3=CC=CC=C3C=CC2=C1)CC(=O)O,True,No GHS data available,100,100
3826803,C1=CC(=C(C(=C1)C(F)(F)F)Cl)CC(=O)O,True,No GHS data available,100,100
3814954,C1=CC(=C(C=C1CC(=O)O)F)Cl,True,"['H315', 'H319', 'H335']",70,0
3799336,C1=CC(=C(C(=C1)F)F)CCC(=O)O,True,No GHS data available,100,100
3782990,C1=CC(=CC(=C1)CCCC(=O)O)CCCC(=O)O,True,No GHS data available,100,100
3782185,C1=C(C=C(C=C1F)Cl)CCC(=O)O,True,No GHS data available,100,100
3744782,CCC(CC(=O)OCC)C1=CC=CC=C1,True,No GHS data available,100,100
3718733,C1=CC(=CC=C1C(=O)O)I(=O)=O,True,No GHS data available,100,100
3687814,C1=CC=C(C=C1)C(C2=CC=C(C=C2)F)C(=O)O,True,No GHS data available,100,100
3636666,CC1=C(C=CC(=C1)CC(=O)O)Cl,True,"['H315', 'H319', 'H335']",70,0
3607576,C1CC(CCC1C2=CC=C(C=C2)I)C(=O)O,True,No GHS data available,100,100
3596770,C1CCC(CC1)(C(=O)CCC2=CC=CC=C2)O,True,No GHS data available,100,100
3593832,CC1=CC=CC=C1C(C)C(=O)O,True,"['H302', 'H319']",60,0
3535430,C1=CC(=C(C=C1F)CC(=O)O)Cl,True,No GHS data available,100,100
3503171,C1=CC(=C(C=C1CCC(=O)O)Cl)F,True,No GHS data available,100,100
3367707,CC(C)(C1=CC=C(C=C1)C#CCCO)C(=O)OC,True,No GHS data available,100,100
3362394,C1=CC=C(C=C1)CC(CCC(=O)O)CC(=O)O,True,No GHS data available,100,100
3357359,CC(CC1=CC=CC=C1)(C#N)C(=O)O,True,No GHS data available,100,100
3354333,CC(C)(CC1=CC=C(C=C1)S)C(=O)O,True,No GHS data available,100,100
3275588,C1C(C1(Cl)Cl)(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
3262454,CC(CC1=CC=CC=C1)(C(=O)O)O,True,No GHS data available,100,100
3249521,CC(C)C(CC(=O)O)C1=CC=CC=C1,True,No GHS data available,100,100
3246689,C=CCC(C1=CC=CC=C1)C(=O)O,True,No GHS data available,100,100
3246153,CC1CCC(CC1)(C(C)(C2=CC=CC=C2)C(=O)O)O,True,No GHS data available,100,100
3163602,CC1=CC=C(C=C1)C(CCC(=O)O)O,True,No GHS data available,100,100
3110224,CC(C1=CC=CC=C1)C(C(C)C(=O)O)C(=O)O,True,No GHS data available,100,100
3104724,CCCCCC1=CC=C(C=C1)C2CCC(CC2)C(=O)O,True,No GHS data available,100,100
3069701,CC(C)(C(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)O)O,True,No GHS data available,100,100
3058395,CC1=CC=C(C=C1)C(CCC(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)O,True,No GHS data available,100,100
3053226,C1CC(CC(=O)C1)C2=CC=C(C=C2)CCO,True,No GHS data available,100,100
3053223,C1CC(=CC(=O)C1)C2=CC=C(C=C2)CCO,True,No GHS data available,100,100
3044495,CC(C1CCCCC2=CC=CC=C12)C(=O)O,True,No GHS data available,100,100
3036178,CC(=C(C)Br)OC(=O)CC1=CC=CC=C1,True,No GHS data available,100,100
3022280,CCCCC(CC)C(=O)OCCC1=CC=CC=C1,True,No GHS data available,100,100
3018319,C1=CC=C(C=C1)CCC(=O)OCCO,True,No GHS data available,100,100
3018279,CCCCC(CC)(C(=O)C1=CC=CC=C1)O,True,No GHS data available,100,100
3017954,CCCCC(CC)(C(=O)C1=CC=C(C=C1)C)O,True,No GHS data available,100,100
3017658,CC(COC(=O)C(C)C1=CC=CC=C1)C2=CC=CC=C2,True,No GHS data available,100,100
3015830,C1CC1CC2=CC=C(C=C2)CC(=O)O,True,No GHS data available,100,100
3013871,CC1=CC=C(C=C1)C(CC(=O)O)C2=CC=C(C=C2)F,True,No GHS data available,100,100
3013862,C1=CC=C(C=C1)C(CC(=O)O)C2=CC=C(C=C2)F,True,No GHS data available,100,100
2902698,CC(=O)SC(CC(=O)O)C1=CC=CC=C1,True,No GHS data available,100,100
2894797,C1CC2C3(C2(C3C1)C(=O)O)C4=CC=CC=C4,True,No GHS data available,100,100
2894374,CCOC(=O)C(CC(=O)O)C1=CC=CC=C1,True,No GHS data available,100,100
2832716,CC(=O)CC(CC(=O)O)C1=CC=CC=C1,True,No GHS data available,100,100
2826212,C1=CC(=CC=C1C(CC(=O)O)CC(=O)O)C(F)(F)F,True,No GHS data available,100,100
2801720,CC1=CC=C(C=C1)C(C(C(=O)O)Br)Br,True,No GHS data available,100,100
2794151,CC(C1=CC=CC=C1)C(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
2793949,C1=CC=C(C=C1)CC(O)O,True,No GHS data available,100,100
2782016,CCOC(=O)CC1=C(C=CC=C1F)F,True,No GHS data available,100,100
2780681,CCOC(=O)CC1=C(C=CC(=C1)F)F,True,No GHS data available,100,100
2779247,CC1=C(C=CC=C1F)CC(=O)O,True,No GHS data available,100,100
2778479,CC1=CC(=C(C=C1)CC(=O)O)F,True,No GHS data available,100,100
2777897,C1=CC(=CC(=C1)SC(F)(F)F)CC(=O)O,True,No GHS data available,100,100
2774379,CCOC(=O)CC1=C(C=C(C=C1)C(F)(F)F)F,True,No GHS data available,100,100
2774153,CC1=C(C(=C(C=C1)CC(=O)O)F)F,True,No GHS data available,100,100
2774098,C1=CC=C(C=C1)C(C(C(=O)O)O)(F)F,True,"['H315', 'H319', 'H335']",70,0
2773935,C1=CC(=C(C=C1CC(=O)O)C#N)F,True,No GHS data available,100,100
2773927,C1=CC(=C(C=C1F)CC(=O)O)Br,True,No GHS data available,100,100
2773566,C1=CC(=C(C(=C1F)CC(=O)O)Cl)F,True,"['H315', 'H319', 'H335']",70,0
2763344,C1=CC=C(C=C1)C(=O)CC(=O)CCCO,True,No GHS data available,100,100
2760004,CC1=CC(=CC=C1)C(=O)CCCC(=O)O,True,No GHS data available,100,100
2760003,CC1=CC=CC=C1C(=O)CCCC(=O)O,True,No GHS data available,100,100
2759222,C1=CC=C(C(=C1)CC(=O)O)C2=CC=C(C=C2)C=O,True,"['H315', 'H319', 'H335']",70,0
2759127,C1=CC(=CC(=C1)F)C(=O)CCCC(=O)O,True,No GHS data available,100,100
2758889,CCC1=CC=C(C=C1)C(=O)CCCC(=O)O,True,No GHS data available,100,100
2757915,C1=CC(=CC=C1CCC(=O)O)S(=O)(=O)Cl,True,No GHS data available,100,100
2757421,C1=CC(=CC(=C1)C2=CC(=CC=C2)Cl)CC(=O)O,True,No GHS data available,100,100
2755619,CC(CCCC(=O)O)C1=CC=CC=C1,True,No GHS data available,100,100
2754195,CC1=CC(=C(C=C1)C)C(C)CCC(=O)O,True,No GHS data available,100,100
2753386,CCC(C)C1=CC=C(C=C1)C(=O)O,True,No GHS data available,100,100
2750797,C1=CC=C(C=C1)CCCC(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
2749422,C1=CC(=CC(=C1)CCC(=O)O)CCC(=O)O,True,No GHS data available,100,100
2748269,CC(CC1=CC=CC=C1)(C(=O)O)C(=O)O,True,No GHS data available,100,100
2737588,C1=CC(=C(C(=C1)C(F)(F)F)F)CC(=O)O,True,"['H315', 'H319', 'H335']",70,0
2737546,CC1=CC=CC=C1CC(C(=O)O)C(=O)O,True,No GHS data available,100,100
2737461,CSC1=CC=CC(=C1)CC(=O)O,True,No GHS data available,100,100
2737147,C1=CC=C(C=C1)CCCCCCCCCCCCCCCCCCC(=O)O,True,No GHS data available,100,100
2733240,C1CCC(CC1)(C2=CC=CC=C2F)C(=O)O,True,No GHS data available,100,100
2733230,COC(=O)CC1=CC=CC=C1F,True,No GHS data available,100,100
2725070,CC(C)(C(C1=CC=CC=C1)O)C(=O)O,True,No GHS data available,100,100
2192495,CCCCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,True,No GHS data available,100,100
2062675,C1=CC=C(C=C1)CCCOC(=O)CCC(=O)O,True,No GHS data available,100,100
2060112,CC1=CC=C(C=C1)C(=O)CCC(=O)CCC(=O)O,True,No GHS data available,100,100
1948215,C1=CC=C(C=C1)C=C(C2=C(C(=C(C(=C2F)F)F)F)F)C(=O)O,True,No GHS data available,100,100
1810716,CC1=CC=C(C=C1)CC(=O)C(=O)O,True,No GHS data available,100,100
1715203,CCCC(C1=CC=CC=C1)C(=O)O,True,No GHS data available,100,100
1653334,C1=CC=C(C=C1)CCOC(=O)CCC(=O)O,True,No GHS data available,100,100
1549170,C1=CC=C(C=C1)C(=O)C=CC(=O)O,True,No GHS data available,100,100
1514291,COC(=O)CC1=CC(=CC=C1)C#N,True,No GHS data available,100,100
1512619,COC(=O)CC1=CC=C(C=C1)C#N,True,No GHS data available,100,100
1512506,C=CCC(CC1=CC=CC=C1)C(=O)O,True,No GHS data available,100,100
1394176,CC1=CC(=CC=C1)C2=CC=C(C=C2)CC(=O)O,True,No GHS data available,100,100
1394130,C1=CC=C(C(=C1)C2=CC=CC(=C2)CC(=O)O)Cl,True,No GHS data available,100,100
1393874,C1=CC=C(C(=C1)C2=CC=C(C=C2)CC(=O)O)Cl,True,No GHS data available,100,100
1393679,C1=CC(=CC=C1CCC(=O)O)C2=CC=C(C=C2)F,True,No GHS data available,100,100
1393285,C1=CC=C(C(=C1)CC(=O)O)C2=CC(=CC=C2)Cl,True,No GHS data available,100,100
1392913,C1=CC=C(C(=C1)CC(=O)O)C2=CC=CC=C2Cl,True,No GHS data available,100,100
1392800,CC1=CC=CC=C1C2=CC=C(C=C2)CC(=O)O,True,No GHS data available,100,100
1392659,C1=CC(=CC(=C1)Cl)C2=CC=C(C=C2)CC(=O)O,True,No GHS data available,100,100
1392351,C1=CC(=CC(=C1)C2=CC(=CC=C2)F)CC(=O)O,True,No GHS data available,100,100
1392312,CC1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O,True,No GHS data available,100,100
1392209,C1=CC=C(C(=C1)CC(=O)O)C2=CC=C(C=C2)Cl,True,No GHS data available,100,100
1274474,C1=CC=C(C=C1)CCC(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
1206906,C1=CC=C(C=C1)C2=CC=CC=C2C3=CC=C(C=C3)CC(=O)O,True,No GHS data available,100,100
948620,C1CCC(C1)C(C2=CC=CC=C2)(C(=O)O)O,True,No GHS data available,100,100
948619,C1CCC(C1)C(C2=CC=CC=C2)(C(=O)O)O,True,No GHS data available,100,100
937694,C1=CC=C(C=C1)C(CC(=O)O)(CC(=O)O)C(=O)O,True,No GHS data available,100,100
868383,CC(C)C1=CC=C(C=C1)C(C)(C)CC(=O)O,True,No GHS data available,100,100
820536,C=CCC(=CC1=CC=CC=C1)C(=O)O,True,No GHS data available,100,100
816743,CCOC(=O)C1CC1C2=CC=CC=C2,True,No GHS data available,100,100
816742,CCOC(=O)C1CC1C2=CC=CC=C2,True,No GHS data available,100,100
816741,CCOC(=O)C1CC1C2=CC=CC=C2,True,No GHS data available,100,100
777377,C1CCC(CC1)C(C2=CC=CC=C2)(C(=O)O)O,True,No GHS data available,100,100
754723,COC(=O)C1CCC(CC1)C2=CC=CC=C2,True,No GHS data available,100,100
747800,C1=CC(=CC(=C1)C(=O)O)C=CC(=O)O,True,No GHS data available,100,100
747795,C1=CC(=CC(=C1)C(=O)O)C=CC(=O)O,True,No GHS data available,100,100
747614,CCOC(=O)CC(C)(C1=CC=CC=C1)O,True,No GHS data available,100,100
744445,C1=CC=C(C=C1)C(C(C2=CC=CC=C2)C(=O)O)C(=O)O,True,No GHS data available,100,100
737433,C1=CC=C(C=C1)C(C(C(=O)O)O)O,True,No GHS data available,100,100
737125,C1=CC=C(C=C1)CC(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
736144,C1C(C1C(=O)O)C2=CC=CC=C2,True,No GHS data available,100,100
736133,C1CCC(C1)(C2=CC=C(C=C2)F)C(=O)O,True,No GHS data available,100,100
716482,CCC(C1=CC=CC=C1)(C(=O)O)N,True,No GHS data available,100,100
716481,CCC(C1=CC=CC=C1)(C(=O)O)N,True,No GHS data available,100,100
694654,C1CCC(C1)C(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
694648,C1CCC(C1)C(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
641302,C1=CC(=CC=C1CC(C(=O)O)O)F,True,No GHS data available,100,100
640205,CC(C)(CC(=O)C1=CC=CC=C1)O,True,No GHS data available,100,100
609773,C1=CC=C(C=C1)CCC(=O)CCC(=O)O,True,No GHS data available,100,100
602563,CC(CC(=O)O)C1=CC=C(C=C1)C2=CC=CC=C2,True,No GHS data available,100,100
596249,CCOC(=O)C(CO)C1=CC=CC=C1,True,No GHS data available,100,100
591387,C1CCC(C1)OC(=O)CCC2=CC=CC=C2,True,No GHS data available,100,100
583723,CC1=CC(=CC(=C1)C(=O)CCC(=O)O)C,True,No GHS data available,100,100
583652,C1=CC=C(C(=C1)C=CC2=CC=CC=C2C(=O)O)C(=O)O,True,No GHS data available,100,100
582532,C1CC(=O)OC1CCC2=CC=CC=C2,True,No GHS data available,100,100
582378,C1C=C(CC2=CC=CC=C21)C(=O)O,True,No GHS data available,100,100
578303,CCC(CC(=O)OC)C1=CC=CC=C1,True,No GHS data available,100,100
578089,C1=CC=C(C=C1)C2=S=NOC2=O,True,No GHS data available,100,100
577954,CC(C(=O)OC)C(C)(C1=CC=CC=C1)O,True,No GHS data available,100,100
576868,CC(C)(CC(=O)OC)C1=CC=CC=C1,True,No GHS data available,100,100
576244,CC(=O)CC1=CC=C(C=C1)C(=O)O,True,No GHS data available,100,100
576164,C1=CC=C(C=C1)C=CCCC(=O)O,True,No GHS data available,100,100
576149,C1=CC=C(C=C1)C(CCC(=O)O)Br,True,No GHS data available,100,100
573248,C1=CC(=CC=C1C(CC(=O)O)C(=O)O)F,True,No GHS data available,100,100
573193,C1=CC(=CC=C1CC(=O)C(=O)O)F,True,No GHS data available,100,100
572145,CCCCC(CC(=O)O)C1=CC=CC=C1,True,No GHS data available,100,100
570682,CC(CCC(=O)OC)C1=CC=CC=C1,True,No GHS data available,100,100
569922,CCC(C(=O)C1=CC=CC=C1)O,True,No GHS data available,100,100
569015,CCCCCCCCCCCCOC(=O)CCC1=CC=CC=C1,True,No GHS data available,100,100
568839,CC(=O)CC(=O)OCCC1=CC=CC=C1,True,No GHS data available,100,100
568752,C1CC1C(=O)OCCC2=CC=CC=C2,True,No GHS data available,100,100
568614,COC(=O)CC(CC1=CC=CC=C1)O,True,No GHS data available,100,100
563108,CC(CC1=CC=CC=C1)(C(=O)OC)Cl,True,"['H315', 'H319', 'H335']",70,0
563089,COC(=O)CC(CC1=CC=CC=C1)C(=O)OC,True,No GHS data available,100,100
563065,CCOC(=O)CC(C)CCC1=CC=CC=C1,True,No GHS data available,100,100
562790,C1=CC=C(C=C1)CC(CC2=CC=CC=C2)(C(=O)O)C(=O)O,True,No GHS data available,100,100
562662,CCCCCCCCCCCCCCCCCCOC(=O)CC1=CC=CC=C1,True,No GHS data available,100,100
562570,CC(C(CC1=CC=CC=C1)C(=O)O)O,True,No GHS data available,100,100
562367,CCOC(=O)C(C)CC1=CC=CC=C1,True,No GHS data available,100,100
562345,C1=CC=C(C=C1)CC(CO)C(=O)O,True,No GHS data available,100,100
562019,C1=CC=C(C=C1)CCC(=O)CC(=O)O,True,No GHS data available,100,100
561998,COC(=O)CC(=O)CCC1=CC=CC=C1,True,No GHS data available,100,100
560433,CC(CCC1=CC=CC=C1)C(=O)OC,True,No GHS data available,100,100
521458,CCC(CCC(=O)O)C1=CC=CC=C1,True,No GHS data available,100,100
520774,COC(=O)CC1=CC=C(C=C1)CC(=O)OC,True,No GHS data available,100,100
488138,CCCCCCCCCCCCCC(C1=CC=CC=C1)C(=O)O,True,No GHS data available,100,100
488137,CCCCCCCCCCC(C1=CC=CC=C1)C(=O)O,True,No GHS data available,100,100
488112,CCCCCCCCCCCCC(C1=CC=CC=C1)C(=O)O,True,No GHS data available,100,100
447149,C1=CC(=CC=C1CC(C(=O)O)F)O,True,No GHS data available,100,100
444512,C1=CC=C(C=C1)CC(CO)C(=O)O,True,No GHS data available,100,100
409397,CCC(C1=CC=CC2=CC=CC=C21)C(=O)O,True,No GHS data available,100,100
382780,COC(=O)CCC1=CC=C(C=C1)CCC(=O)OC,True,No GHS data available,100,100
350847,C=CCOC(=O)CC1=CC=C(C=C1)CC(=O)OCC=C,True,No GHS data available,100,100
348133,C1=CC=C(C=C1)C(=N)C(=O)O,True,No GHS data available,100,100
347424,CCCCCOC(=O)C(C1=CC=CC=C1)O,True,No GHS data available,100,100
344848,CC1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)OC,True,No GHS data available,100,100
343886,C1CC(CCC1=O)(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
339074,C1=CC=C(C=C1)C=C(C(=O)C2=CC=CC=C2)O,True,No GHS data available,100,100
331481,COC=C(C1=CC=CC=C1)C(=O)OC,True,No GHS data available,100,100
318271,C1=CC=C2C3C(C=CC2=C1)C(=O)OC3=O,True,No GHS data available,100,100
317532,COC(=O)C(=CC1=CC=CC=C1)C2=CC=CC=C2,True,No GHS data available,100,100
316527,COC(=O)C(=C(C1=CC=CC=C1)C(=O)OC)C2=CC=CC=C2,True,No GHS data available,100,100
313346,CCOC(=O)CC1=CC2=CC=CC=C2CC1,True,No GHS data available,100,100
299968,C1C=CCC(C1C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
298924,CC1=CC(=C(C=C1C)CC(=O)O)C,True,No GHS data available,100,100
296649,CC=C(C1=CC=CC=C1)C(=O)O,True,No GHS data available,100,100
291894,CC(CC(=O)O)C1=CC=C(C=C1)C(C)(C)C,True,No GHS data available,100,100
283912,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)SSC(C3=CC=CC=C3)(C4=CC=CC=C4)C(=O)O,True,No GHS data available,100,100
281641,C1C(C2=CC=CC=C2C3=CC=CC=C31)C(=O)O,True,No GHS data available,100,100
281262,CC(CC(=O)O)(C1=CC=CC=C1)OC,True,No GHS data available,100,100
277923,C1CCC(C1)C2=CC(=CC=C2)C(=O)O,True,No GHS data available,100,100
277921,C1CC(C1)C2=CC=C(C=C2)C(=O)O,True,No GHS data available,100,100
277915,C1CCC(=CC1)C2=CC=C(C=C2)C(=O)O,True,No GHS data available,100,100
277914,C1CC=C(C1)C2=CC=C(C=C2)C(=O)O,True,No GHS data available,100,100
275621,C1=CC=C(C=C1)C(CCCC(=O)O)O,True,No GHS data available,100,100
274369,CC(C(C1=CC=CC=C1)C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
274364,CC1(CC1(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)O,True,No GHS data available,100,100
273901,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(C(=O)O)C(=O)O,True,No GHS data available,100,100
271106,C1=CC(=CC=C1C(CO)C(=O)O)F,True,No GHS data available,100,100
269299,C1=CC=C(C=C1)C(C(=O)O)SCC(=O)O,True,No GHS data available,100,100
269283,C1=CC=C(C=C1)CSC(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
265275,CC(CC1=CC=CC=C1)(C(=O)O)Br,True,No GHS data available,100,100
263375,C1CCC(=C(C1)CC(=O)O)C2=CC=CC=C2,True,No GHS data available,100,100
263216,CCC1=C(C(=CC=C1)C(=O)O)I,True,No GHS data available,100,100
263120,CCCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
261484,CC1=CC(=CC(=C1C)C)CC(=O)O,True,No GHS data available,100,100
259202,CC(C)OC(=O)CCCCCC1=CC=CC=C1,True,No GHS data available,100,100
256028,CCCCC(C1=CC=CC=C1)C(=O)OCC,True,No GHS data available,100,100
253024,CCCCC(C1=CC=CC=C1)C(=O)OC(C)(C)C,True,No GHS data available,100,100
249510,CC(CC(=O)OC)(C1=CC=CC=C1)O,True,No GHS data available,100,100
246660,CCC(C)(CC)C1=CC=C(C=C1)C(=O)O,True,No GHS data available,100,100
243248,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)C(=O)O,True,No GHS data available,100,100
242679,C1=CC(=CC=C1CC(=O)O)C2=CC=C(C=C2)CC(=O)O,True,No GHS data available,100,100
242441,CC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
241948,CC1=CC=C(C=C1)C(=O)CCCCCCCCC(=O)O,True,No GHS data available,100,100
240851,CC(C1=CC=CC=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)O,True,No GHS data available,100,100
240463,C1CC(C2=CC=CC=C2C1)CCCC(=O)O,True,No GHS data available,100,100
238809,C1=CC=C(C=C1)CC(=O)OCC(CBr)Br,True,No GHS data available,100,100
237711,CC(=O)OCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
236378,CCCOC(=O)C(C1=CC=CC=C1)Br,True,No GHS data available,100,100
235781,CCOC(=O)C(C)(C1=CC=CC=C1)C2=CC=CC=C2,True,No GHS data available,100,100
232032,C1=CC=C(C=C1)C(CCCBr)C(=O)O,True,No GHS data available,100,100
231978,C1CCC2=C(C1)C=CC=C2CC(=O)O,True,No GHS data available,100,100
231683,C1CCCC(=C(C2=CC=CC=C2)C(=O)O)CC1,True,No GHS data available,100,100
231606,CCC1=CC=C(C=C1)CCCC(=O)O,True,No GHS data available,100,100
230534,C1=CC=C(C=C1)C(CCl)(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
230457,C1=CC=C(C=C1)CC(C2=CC=CC=C2)C(C3=CC=CC=C3)C(=O)O,True,No GHS data available,100,100
230422,C1=CC=C(C=C1)CC(=CC(=O)O)C(=O)O,True,No GHS data available,100,100
229569,C1=CC=C(C=C1)CSCCCCCCCCCCC(=O)O,True,No GHS data available,100,100
228408,CCC(CC)(C(C1=CC=CC=C1)C(=O)O)O,True,No GHS data available,100,100
227869,CCOCCOC(=O)CC1=CC=CC=C1,True,No GHS data available,100,100
226206,CCC(CCCCC1=CC=CC=C1)(C(=O)O)C(=O)O,True,No GHS data available,100,100
226173,C1CCC(CC1)C(C2=CC=C(C=C2)C3=CC=CC=C3)C(=O)O,True,No GHS data available,100,100
226153,CC1CCC(CC1)(C(C2=CC=CC=C2)C(=O)O)O,True,No GHS data available,100,100
226052,C1=CC(=CC(=C1)C(=O)O)CC2=CC(=CC=C2)C(=O)O,True,No GHS data available,100,100
223057,C1=CC=C(C=C1)C=CC2=CC=CC=C2C(=O)O,True,No GHS data available,100,100
222930,CN(C)CC(C1=CC=CC=C1)C(=O)O,True,No GHS data available,100,100
222471,CCCCC(=CC1=CC=CC=C1)C(=O)O,True,No GHS data available,100,100
221424,C1CCC(CC1)CCCCCC(=O)OCCC2=CC=CC=C2,True,No GHS data available,100,100
219156,CC(C1=CC=CC=C1)(C(C2=CC=CC=C2)C(=O)O)O,True,No GHS data available,100,100
218067,C1=CC=C(C=C1)C=CC=C(C2=CC=CC=C2)C(=O)O,True,No GHS data available,100,100
216656,COP(=S)(C(C1=CC=CC=C1)C(=O)O)OC,True,No GHS data available,100,100
213715,C1CCC(CC1)C2=CC=C(C=C2)C3(CCCC3)C(=O)O,True,No GHS data available,100,100
213714,C1CCC(CC1)C2=CC=C(C=C2)C3(CCC3)C(=O)O,True,No GHS data available,100,100
206205,CC(C1=CC=C(C=C1)C2SCCS2)C(=O)O,True,No GHS data available,100,100
